Triangle
TRIANGLE
3,F 1,1,1,F 1,0,0,1,0,G 3,0,0
0,0,0,0,0,G 3,F 1,3,1,F 1,3,0
0,0,0,3,1,0,3,0,1,1,0,G 3
0,0,1,0,1,0,0,1,1,G 3,1,F 1
0,0,1,2,2,F 1,G 3,0,0,2,0,3
0,0,F 1,F 1,1,0,G 3,0,0,0,0,1
0,0,G 3,1,0,0,1,F 1,F 1,1,0,0
0,1,2,2,2,1,1,2,0,G 3,0,2
0,1,3,1,2,0,0,0,1,G 3,0,2
1,1,0,0,0,0,G 3,0,1,0,1,1
1,1,1,0,0,0,1,F 3,0,G 3,1,0
1,1,1,0,1,0,1,F 3,1,G 3,0,0
1,1,1,G 3,F 1,F 1,1,0,2,1,0,2
1,2,2,0,1,2,0,G 3,2,2,2,0
1,2,2,0,1,2,0,G 3,2,F 1,F 3,0
1,2,2,1,2,0,1,2,1,G 3,0,1
1,2,F 2,0,1,2,0,G 3,2,2,2,0
1,2,F 2,0,1,F 2,0,G 3,2,2,2,0
1,G 3,0,1,F 1,1,0,0,3,0,F 1,1
2,0,0,2,G 3,1,0,0,0,2,2,2
2,0,0,2,G 3,1,0,0,0,2,F 2,2
2,1,0,1,0,G 3,0,0,F 2,0,3,0
3,0,0,0,0,F 1,1,F 3,G 3,1,0,1
0,0,1,0,1,0,0,1,0,G 3,1,F 1
0,0,1,G 3,2,0,1,0,1,F 1,0,2
0,1,1,F 1,1,0,1,0,F 1,1,G 3,0
0,2,0,G 3,0,1,1,1,1,2,2,1
0,2,1,0,F 1,2,F 1,0,2,1,0,G 3
0,3,1,1,0,G 3,1,1,F 2,1,0,2
1,0,0,0,1,0,G 3,0,0,0,1,1
1,0,0,1,0,1,G 3,1,3,F 1,0,F 1
1,0,1,0,1,0,0,1,1,G 3,1,F 1
1,0,1,1,F 3,1,0,1,0,1,G 3,1
1,0,G 3,1,1,0,0,F 2,0,1,0,2
1,0,G 3,1,3,0,1,1,1,3,0,3
1,1,G 3,1,1,1,0,1,1,3,1,1
1,2,0,F 1,1,1,F 3,1,1,G 3,0,2
1,G 3,0,0,0,3,0,0,0,0,1,F 3
2,0,1,2,0,0,1,0,0,G 3,0,1
2,1,2,0,0,2,1,G 3,3,F 1,2,0
2,2,0,1,1,G 3,0,0,3,1,0,2
3,1,0,0,1,1,F 3,1,1,G 3,1,3
3,1,1,1,F 3,1,3,0,1,1,1,G 3
3,F 1,1,1,3,1,3,0,F 1,1,1,G 3
3,F 1,1,1,F 3,1,3,0,1,1,1,G 3
3,F 1,F 1,1,3,1,3,0,1,1,1,G 3
0,0,2,2,G 3,1,2,0,0,2,2,2
0,1,G 3,1,3,0,0,3,F 1,3,1,1
0,2,0,G 3,2,0,1,1,1,2,2,1
0,3,1,2,0,0,2,0,1,1,1,G 3
0,G 3,0,0,0,3,0,F 2,2,1,F 2,1
1,0,2,2,G 3,0,2,0,0,0,2,0
1,0,2,2,G 3,0,F 2,0,0,0,2,0
1,0,F 1,2,G 3,0,2,0,0,2,2,2
1,0,F 2,2,G 3,0,2,0,0,2,2,2
1,0,F 2,2,G 3,0,F 2,0,0,2,2,2
1,1,1,0,1,0,0,1,F 1,1,G 3,1
1,1,G 3,0,F 3,0,F 1,3,1,1,1,1
1,2,2,0,F 2,F 2,1,G 3,1,2,2,1
2,1,2,0,F 1,2,2,0,2,F 1,0,G 3
2,2,F 2,1,1,0,F 2,2,1,G 3,0,1
2,F 1,0,2,0,1,G 3,0,2,0,F 1,3
2,F 1,2,2,G 3,F 1,2,0,1,2,2,1
3,0,0,1,1,F 3,1,1,3,0,G 3,1
0,0,2,0,0,F 1,2,1,G 3,1,F 1,3
0,0,G 3,1,3,0,F 1,F 1,0,1,0,3
0,1,G 3,0,3,F 1,1,F 3,0,0,1,0
0,1,G 3,1,0,0,1,0,1,2,2,1
0,2,1,G 3,2,0,1,0,2,2,1,0
0,F 1,1,3,0,G 3,1,0,1,1,3,1
1,0,0,2,1,F 1,F 1,0,0,G 3,1,2
1,0,1,1,F 3,1,0,1,1,1,G 3,1
1,0,G 3,1,0,0,1,1,1,2,2,1
1,1,0,3,1,G 3,0,1,1,0,1,3
1,1,0,G 3,0,F 2,F 2,0,2,1,2,1
1,1,1,1,1,G 3,1,2,2,0,F 1,1
1,1,1,2,F 1,G 3,0,0,0,F 1,0,2
1,1,G 3,0,1,0,0,1,1,3,0,3
1,2,0,G 3,0,F 2,1,1,F 2,0,2,1
1,2,F 1,2,F 1,3,0,0,G 3,0,0,0
1,F 1,1,0,1,0,0,F 3,1,G 3,0,0
1,G 3,0,0,0,F 1,0,1,0,F 3,0,0
1,G 3,1,1,F 1,1,0,1,1,0,3,0
2,0,0,2,0,1,G 3,0,2,0,F 1,2
2,2,2,1,1,2,0,G 3,1,2,2,1
2,2,2,1,1,F 2,0,G 3,1,2,2,1
2,F 1,2,2,G 3,0,2,1,1,2,2,1
2,F 1,2,2,G 3,0,F 1,1,1,2,2,1
3,0,G 3,0,0,1,F 1,F 1,3,0,1,1
0,0,1,1,G 3,0,F 2,0,0,0,F 2,2
0,1,1,1,0,F 1,1,0,1,G 3,1,F 1
0,1,G 3,0,0,0,0,1,0,1,2,2
0,3,0,0,1,F 2,1,G 3,1,0,2,0
0,G 3,0,0,0,3,0,1,0,0,1,3
0,G 3,0,1,0,0,2,2,2,1,2,0
1,0,0,2,1,G 3,1,0,1,0,2,2
1,0,1,0,1,0,0,F 3,0,G 3,1,0
1,1,1,1,1,G 3,1,0,2,0,F 2,2
1,1,2,1,2,2,0,F 3,1,F 1,G 3,1
1,1,G 3,0,2,1,F 1,0,1,2,2,1
1,F 1,2,1,F 3,0,2,2,1,G 3,1,1
3,1,0,0,0,F 3,1,0,3,0,G 3,1
0,F 1,2,2,0,2,0,1,0,0,G 3,0
0,G 3,1,2,0,1,2,F 2,0,2,1,1
1,1,0,2,2,0,F 2,2,1,G 3,0,1
1,1,1,1,F 3,1,0,1,1,1,G 3,1
1,1,G 3,1,1,0,0,1,1,2,2,1
1,3,0,1,1,1,G 3,1,1,3,0,1
3,F 1,2,0,2,1,1,1,0,G 3,0,0
0,0,0,G 3,F 1,F 1,0,0,1,1,0,0
0,0,F 1,1,1,3,F 1,0,0,0,G 3,0
0,0,G 3,0,1,0,0,1,0,0,0,1
0,0,G 3,0,F 3,1,F 1,2,0,1,1,2
0,2,2,2,0,1,1,2,2,0,G 3,0
0,3,0,1,0,G 3,0,3,1,0,3,0
1,0,0,3,G 3,0,F 3,1,F 1,3,1,1
1,0,F 2,1,F 2,0,2,2,0,G 3,0,0
1,0,G 3,0,1,0,0,1,3,1,3,0
1,0,G 3,1,1,0,0,0,F 1,0,0,F 1
1,0,G 3,1,3,1,0,3,1,3,1,1
1,1,1,1,1,0,1,0,F 1,1,G 3,1
1,G 3,0,1,0,0,0,0,1,3,1,1
1,G 3,0,2,1,F 1,1,2,2,F 1,2,0
2,0,F 2,1,1,F 2,0,0,3,1,G 3,0
2,1,0,2,1,0,G 3,0,2,1,1,1
2,2,1,2,0,G 3,F 1,0,1,F 1,1,0
2,F 1,1,1,2,2,2,0,1,0,0,G 3
3,1,0,0,3,0,F 3,1,F 1,G 3,1,0
0,1,0,G 3,1,0,1,0,F 2,1,F 2,2
0,1,1,G 3,1,2,1,1,2,1,3,1
0,1,1,G 3,2,2,1,1,2,1,2,1
0,F 1,0,3,2,0,G 3,1,2,0,1,2
1,0,1,2,1,0,3,1,1,2,F 1,G 3
1,0,G 3,1,1,1,0,1,2,2,2,1
1,2,1,3,1,1,G 3,1,0,2,0,2
1,2,1,G 3,0,F 3,0,0,0,1,2,0
1,3,0,1,1,1,0,1,0,G 3,0,F 1
1,F 1,1,1,0,1,0,1,1,G 3,1,F 1
1,G 3,0,0,0,2,0,1,0,F 2,0,0
2,0,0,1,F 3,1,F 1,2,1,G 3,1,0
2,0,0,2,2,0,1,1,1,0,G 3,0
2,1,F 2,0,1,1,F 2,1,1,G 3,0,3
2,1,G 3,1,0,1,0,F 2,1,2,0,1
2,1,G 3,1,F 3,1,1,F 1,0,0,0,2
3,1,G 3,0,1,0,1,3,1,3,1,0
3,F 1,0,0,3,1,F 3,0,0,G 3,0,1
3,F 1,0,0,F 3,1,3,0,0,G 3,0,1
0,0,2,0,2,F 1,0,G 3,0,0,1,0
0,0,G 3,0,1,0,0,3,0,0,0,1
0,1,2,2,2,1,1,2,1,G 3,1,2
0,G 3,0,1,0,0,0,F 1,1,0,1,0
0,G 3,0,1,0,0,0,F 3,1,0,1,0
1,0,1,G 3,1,1,0,0,F 2,2,F 2,1
1,0,G 3,1,F 3,0,0,0,0,3,1,0
1,1,0,G 3,1,1,1,1,F 3,0,1,F 1
1,G 3,0,0,0,2,0,1,0,2,0,F 3
2,0,F 2,0,1,1,F 2,1,1,G 3,0,3
2,0,F 3,0,1,0,0,1,0,G 3,1,2
2,2,F 1,2,F 1,2,0,0,1,0,G 3,0
3,0,0,0,1,0,0,1,G 3,1,1,0
3,0,0,1,1,F 3,1,1,3,0,G 3,0
3,1,1,0,1,0,1,F 3,1,G 3,0,0
3,1,G 3,0,0,0,1,3,3,1,1,0
3,F 1,G 3,1,F 1,1,1,0,1,2,2,0
0,2,0,1,0,G 3,F 1,3,0,0,2,0
0,2,0,G 3,1,0,3,0,2,1,1,2
1,1,0,G 3,1,F 2,1,1,F 2,0,2,1
1,1,1,0,3,0,1,F 3,1,G 3,1,0
1,1,1,3,1,0,1,1,F 1,0,G 3,1
1,1,G 3,1,1,1,0,1,1,2,2,1
1,1,G 3,1,1,1,1,1,3,0,1,3
1,2,0,G 3,1,F 2,1,1,F 2,0,2,1
1,G 3,0,2,1,1,F 2,1,1,2,0,F 2
2,1,1,0,1,0,2,0,G 3,0,0,1
2,1,1,1,2,1,F 3,0,2,1,1,G 3
2,1,1,1,F 1,1,F 3,0,2,1,1,G 3
0,1,F 1,1,0,F 3,0,0,G 3,0,0,3
0,1,G 3,0,0,0,0,1,1,0,3,0
0,G 3,0,3,0,2,1,0,0,2,0,1
1,0,1,1,F 3,1,0,3,1,1,G 3,1
1,0,F 1,G 3,0,1,2,F 1,3,0,1,2
1,0,G 3,0,1,0,1,2,0,0,0,2
1,0,G 3,1,2,0,0,1,2,0,2,1
1,1,0,3,1,G 3,1,1,2,0,2,0
1,1,1,1,1,1,1,0,F 1,1,G 3,1
1,1,2,2,F 1,2,0,2,G 3,0,0,2
2,F 1,0,1,F 3,0,2,2,1,G 3,0,1
3,1,0,0,1,0,1,F 3,1,G 3,0,0
3,1,G 3,1,1,1,1,3,F 1,3,0,1
0,0,F 1,G 3,3,0,1,0,0,F 3,0,1
0,0,G 3,0,1,0,0,3,0,F 1,1,0
0,3,0,0,0,0,1,1,1,0,G 3,F 1
0,3,1,0,1,G 3,1,3,1,1,F 1,1
0,G 3,1,0,1,0,0,2,0,F 2,2,1
1,0,1,2,F 2,1,0,1,0,0,G 3,1
1,0,G 3,0,3,0,0,1,0,1,3,0
1,1,0,0,1,1,3,1,F 1,G 3,0,1
1,1,1,0,2,2,1,F 3,2,0,G 3,0
1,1,1,G 3,1,1,1,1,F 3,0,1,F 1
1,1,G 3,0,1,0,1,3,1,2,2,1
1,1,G 3,1,3,1,0,3,1,0,3,F 1
1,2,0,1,1,1,G 3,1,1,3,1,F 2
1,G 3,0,0,0,1,F 2,F 2,1,0,2,0
2,0,1,1,0,2,2,2,G 3,1,0,2
2,1,F 2,0,1,1,F 2,1,1,G 3,1,3
2,2,0,1,0,3,0,F 2,1,0,G 3,0
2,2,0,1,0,F 3,0,2,1,0,G 3,0
2,2,F 1,1,0,1,0,F 1,G 3,0,0,0
2,F 1,2,0,1,1,2,1,F 1,G 3,1,3
3,1,G 3,1,0,0,1,0,0,2,2,0
3,1,G 3,1,1,1,1,3,1,3,1,0
0,0,0,0,0,G 3,F 1,F 1,1,0,1,3
0,0,0,2,0,F 2,1,1,2,0,G 3,0
0,0,G 3,0,1,0,0,3,3,1,3,1
0,G 3,0,0,0,0,2,F 2,0,2,1,1
0,G 3,0,2,0,0,2,1,2,F 1,1,0
1,0,1,1,F 3,1,F 1,3,1,1,G 3,1
1,1,0,2,F 2,1,0,1,1,0,G 3,1
1,1,0,2,F 3,1,2,2,1,G 3,0,1
1,1,G 3,1,1,0,1,2,1,1,2,2
1,2,1,1,1,1,2,1,F 3,1,0,G 3
1,F 1,0,2,F 3,1,2,2,1,G 3,0,1
1,F 1,1,1,1,1,0,1,1,G 3,1,F 1
1,G 3,0,1,1,2,1,1,1,2,1,F 2
2,1,0,1,1,2,1,1,F 1,0,G 3,0
2,1,0,2,0,F 1,G 3,0,2,2,0,0
2,1,2,1,F 1,2,2,0,2,F 1,0,G 3
3,F 1,G 3,1,2,0,0,2,F 1,2,1,1
0,0,0,G 3,F 1,F 3,1,0,0,1,0,1
0,G 3,0,0,1,0,2,1,0,F 1,0,2
0,G 3,1,0,F 1,2,0,1,1,1,2,2
1,1,0,2,F 2,1,0,1,1,1,G 3,1
1,1,0,3,1,0,3,0,F 1,G 3,0,1
1,1,1,1,F 3,1,0,3,1,1,G 3,1
1,1,F 1,2,1,G 3,1,2,0,F 1,2,1
3,0,0,0,1,0,F 1,0,G 3,1,1,1
3,1,F 1,1,0,1,G 3,1,3,1,1,1
3,1,F 1,1,0,1,G 3,1,3,F 1,1,1
3,1,G 3,1,1,0,1,3,1,3,1,1
0,0,0,2,1,0,2,0,G 3,1,0,0
0,1,0,2,1,G 3,1,0,3,1,2,2
0,1,G 3,0,0,0,0,2,2,1,0,2
0,F 1,0,G 3,0,1,0,1,3,0,1,3
0,G 3,F 1,0,0,1,0,2,2,0,F 1,0
1,1,0,2,F 2,1,0,0,1,0,G 3,0
1,2,2,0,1,1,2,1,1,G 3,1,3
1,2,2,0,1,1,2,1,1,G 3,F 1,3
1,2,F 2,0,1,1,2,1,1,G 3,1,3
1,3,0,1,0,G 3,0,0,F 1,0,1,3
0,0,G 3,1,F 3,F 1,0,0,1,1,1,3
0,3,0,1,0,G 3,1,2,0,0,2,2
0,3,0,1,1,1,1,F 1,0,G 3,0,F 1
0,F 1,1,3,2,F 1,G 3,0,2,1,0,2
0,G 3,0,1,F 1,1,0,0,1,2,2,1
0,G 3,0,2,F 1,2,1,1,2,2,1,2
1,0,G 3,0,2,0,0,1,2,1,0,2
1,1,0,1,3,1,0,3,F 1,0,G 3,1
1,1,G 3,1,1,0,0,1,2,2,2,2
1,1,G 3,1,1,0,1,3,1,0,1,F 1
1,2,2,0,0,F 2,0,F 2,G 3,0,0,1
2,0,F 2,2,1,1,1,1,3,0,G 3,0
2,1,0,2,1,0,G 3,0,1,3,0,1
2,2,0,2,0,F 3,0,1,1,0,G 3,1
2,2,F 2,0,1,1,1,1,1,G 3,0,3
3,0,3,0,1,1,F 1,G 3,0,0,3,0
3,1,1,0,1,0,F 1,F 3,1,G 3,1,0
1,1,0,2,F 2,1,1,1,1,1,G 3,1
1,2,0,2,2,1,1,F 2,1,0,G 3,1
1,2,0,2,2,F 2,1,F 2,1,0,G 3,1
2,1,0,1,1,G 3,1,1,2,1,2,2
2,1,1,0,2,0,1,F 3,1,G 3,0,0
0,3,1,2,0,1,0,2,G 3,1,F 1,1
1,1,0,1,1,1,1,1,F 1,0,G 3,F 1
1,1,0,2,1,F 2,1,1,3,0,G 3,0
2,0,0,1,0,0,F 2,F 2,G 3,1,2,1
2,1,1,0,2,0,1,F 3,1,G 3,1,0
2,2,0,1,2,1,1,2,2,0,G 3,1
2,2,1,0,2,0,0,2,0,G 3,F 1,1
2,2,F 1,0,2,1,G 3,1,1,1,0,2
3,0,0,0,1,0,F 1,G 3,3,0,1,0
3,0,G 3,1,1,0,0,1,2,0,0,2
3,1,1,0,1,0,F 1,F 3,1,G 3,1,1
3,F 1,G 3,F 1,3,1,0,1,0,1,0,0
0,2,F 1,2,0,0,G 3,1,1,3,1,2
1,1,G 3,1,1,0,1,3,1,1,1,F 1
1,2,0,G 3,F 1,2,2,0,2,F 1,0,1
2,0,1,1,F 3,1,0,2,1,1,G 3,1
2,1,1,2,F 3,0,0,1,F 1,G 3,0,1
2,1,F 2,0,0,0,1,3,G 3,1,2,0
2,1,G 3,0,1,0,0,2,2,1,1,2
2,F 1,0,1,F 3,1,1,1,0,G 3,0,2
2,F 1,G 3,F 1,2,1,0,1,0,2,0,1
0,G 3,0,1,F 1,1,0,0,2,2,0,1
0,G 3,1,1,0,F 2,0,1,3,1,0,2
1,1,0,G 3,0,F 3,F 1,1,1,1,2,2
1,2,2,0,2,F 2,0,F 2,1,0,G 3,1
1,3,0,1,1,1,1,F 1,0,G 3,0,F 1
1,G 3,1,1,0,3,0,3,F 1,1,1,1
2,1,1,2,F 3,0,0,1,F 1,G 3,1,1
2,1,2,1,1,1,2,2,0,G 3,F 1,2
2,1,F 1,2,2,1,0,2,1,F 1,G 3,1
2,2,0,1,F 1,0,G 3,1,1,2,0,0
1,0,G 3,0,2,1,0,1,2,2,0,2
1,2,2,1,2,0,0,F 2,1,0,G 3,1
1,3,1,1,1,F 2,0,1,G 3,1,0,2
1,F 1,1,3,1,1,0,1,G 3,0,1,F 1
2,0,1,1,1,2,F 2,2,G 3,1,0,2
2,0,G 3,0,1,0,0,2,0,0,1,2
2,F 1,1,2,1,0,0,0,2,0,0,G 3
3,0,0,0,F 3,F 1,0,1,0,1,1,G 3
0,0,0,2,1,F 3,1,0,2,F 1,0,G 3
0,1,G 3,0,3,1,F 1,3,1,0,3,0
1,0,G 3,1,3,F 1,1,3,0,3,0,1
1,1,0,G 3,1,F 2,1,1,F 2,1,2,1
2,0,2,1,0,1,F 2,F 2,G 3,1,0,1
2,1,0,1,F 2,1,F 2,2,1,G 3,1,1
2,1,G 3,1,1,0,1,2,1,0,1,F 1
1,2,0,2,F 2,1,1,1,1,0,G 3,0
1,F 1,G 3,1,3,F 1,0,3,0,3,0,1
1,G 3,1,1,1,3,0,3,F 1,1,1,1
2,2,1,1,0,2,0,2,G 3,1,0,2
0,2,1,0,0,F 2,2,F 2,G 3,0,1,0
2,0,1,2,F 2,1,0,1,0,1,G 3,0
2,0,F 2,0,1,F 2,0,0,G 3,1,0,2
2,0,G 3,0,2,0,0,1,2,1,0,2
2,1,2,1,F 2,1,F 2,2,1,G 3,0,1
2,1,G 3,1,2,0,1,2,1,0,1,F 1
0,1,G 3,1,1,1,1,1,F 1,1,1,F 1
0,2,0,G 3,2,F 2,1,0,2,1,2,1
